Id,PostId,Score,Text,CreationDate,UserId,ContentLicense
80579472,46801400,0,"My goal was to have it be a field in the PORequest model with (like you mentioned) some code in the onEdit, onDelete, etc. that wold recalculate the total and pop in the new amount. The only thing I can't figure out is how to tell App Maker how to sum JUST the subtotals that are related to that PO Request.",2017-10-18T17:41:53.967,7465890,CC BY-SA 3.0
80595930,25451031,0,Any solution for your problem ! same issue for me,2017-10-19T07:01:44.857,2645193,CC BY-SA 3.0
80703706,46866935,0,"As user Marcus Malessa comments in [this thread](https://stackoverflow.com/questions/46767048/app-maker-exporting-a-useful-output-from-doc-approval-template) (citation needed of course),  "" Google supposedly is working (is going to be working) on including import/export of related records in the built in import and export function, however I am not aware of a timeline for this. Right now the only option would be a custom server script to accomplish this""",2017-10-22T19:35:02.160,4681732,CC BY-SA 3.0
80704833,46866935,0,@nbryans Thanks for your comment and it's just as I expected. I already did it with client-side script. :),2017-10-22T20:35:25.243,7388636,CC BY-SA 3.0
80729870,46866935,1,@nbryans The topic of import/export of relation data was discussed in this thread https://groups.google.com/forum/#!topic/appmaker-users/BMVVCZmBPuw in the google app maker user group. Unfortunately there has been no further update on this topic.,2017-10-23T14:06:17.187,5322594,CC BY-SA 3.0
80744973,42530654,0,Well done! I have a similar problem. What did you do with the URI back in the PowerApp? How does the security work? I will check out the link below as well :-),2017-10-23T21:34:31.157,276730,CC BY-SA 3.0
80772800,46882235,0,"I came up with a way to do this, but it would be somewhat lengthy to explain it here. It is using a datasource parameter which uses a string of skills separated by commas stored in EmployeeSkill field. The onItemChange event takes the field string and uses the split() function to create a object written to parameter. But basically everything is done client side. If you would like to see the sample app reply here and we can figure out how I can get you the exported application.",2017-10-24T14:16:48.803,5322594,CC BY-SA 3.0
80776595,46882235,0,"Hi Markus, thank you for your response.  I would love to see how you did this solution.  I did come up with a solution using a Calculated Model and a Query Parameter to feed the Calculated Model, but the downside is it needs to refresh the query every time the grid contents need to be changed, which is not as responsive as I would like.",2017-10-24T15:43:28.057,7872990,CC BY-SA 3.0
80778245,46914814,0,The snippet provided in the link you shared works fine for me. You can try to create all-new App Maker app and check if it will work there. If it won't... then maybe you can try to play with your domain configuration. And here you can find one more hint: https://stackoverflow.com/questions/22904417,2017-10-24T16:23:19.413,454137,CC BY-SA 3.0
80779675,46882235,0,"Are you on the App Maker User Group? I can attempt to share the export of the sample app there, not sure how to do it on Stack Overflow. It would be simpler sharing the app than listing all the steps and logic attached to each element in the answer.",2017-10-24T17:04:36.770,5322594,CC BY-SA 3.0
80780739,46882235,0,"Yes, I am on the App Maker User Group (Google Groups).  I really appreciate your efforts.",2017-10-24T17:36:03.693,7872990,CC BY-SA 3.0
80965545,47005811,0,Update: have tried adding a workflow rules and still can't integrate,2017-10-30T06:56:21.567,8497324,CC BY-SA 3.0
80971146,46732318,0,"Thanks, found out what the problem was!  :)",2017-10-30T10:00:14.390,3197476,CC BY-SA 3.0
80979511,47013716,1,"You can use the data model export function from the developer environment, or if you need app users to have this capability then you need to implement a custom server script that can be accessed via a button click or similar. A heads up, the built in export function does not export any drive table relations at this time. With a custom script you can export relations.",2017-10-30T13:36:59.903,5322594,CC BY-SA 3.0
80987676,47005811,0,"If you can call DS APIs from Zoho CRM then you can integrate with DocuSign, so can you do coding in Zoho and make DS API calls?",2017-10-30T16:58:02.093,3530898,CC BY-SA 3.0
80996912,47005811,0,I am not really that sure on how to code that as I am new to Docusign API which is quite confusing. I did Integrate what I can't seem to do is use Docusign for custom modules,2017-10-30T22:05:11.360,8497324,CC BY-SA 3.0
81010792,47013133,0,The issue was caused by a release. Appmaker team did a rollback and I have access to the projects now. :),2017-10-31T09:42:59.630,3197476,CC BY-SA 3.0
81165804,47107774,1,<li> -- Syntax & <ol> for custom label value,2017-11-04T05:33:58.090,8884151,CC BY-SA 3.0
81307195,47178776,0,"What do you want to display if the user selects ""School"" or ""Business""?",2017-11-08T12:00:44.790,7414664,CC BY-SA 3.0
81307319,47178776,0,"industrycode is an integer in Dynamics 365 so when a user selects ""School"" then the result would be ""34"" and the filter for that is 'Filter(Accounts,industrycode=If(""School"" in radio_cust_type.Selected.Value,34))'. But at the moment ""Business"" industrycodes are empty in Dynamics",2017-11-08T12:04:24.527,7668728,CC BY-SA 3.0
81326463,47178968,1,"I have had similar issues to this in the past. When an image is sent from PowerApps it is sent as a Base64 string. What you could possibly try is to send the images(Base64) to an Azure Storage Table as an entity, then inside your function retrieve the entity with the Base64 string and convert it back to an image. I haven't played with PowerApps in a while but it might be worth testing.",2017-11-08T19:59:32.557,3945848,CC BY-SA 3.0
81369493,45709701,0,I'm happy to announce that App Maker supports [whole DB import/export with delete all option](https://developers.google.com/appmaker/release-notes#import_and_export_relations) now.,2017-11-09T19:22:09.757,7243736,CC BY-SA 3.0
81369502,42705379,0,I'm happy to announce that App Maker supports [whole DB import/export with delete all option](https://developers.google.com/appmaker/release-notes#import_and_export_relations) now.,2017-11-09T19:23:10.563,7243736,CC BY-SA 3.0
81376971,47194805,0,"Without knowing any details on the error message you're getting, I would suggest giving this question a read: https://stackoverflow.com/a/8240132/7982031

It may have to do with how you're trying to get the file from the request body.",2017-11-10T00:12:06.733,7982031,CC BY-SA 3.0
81429021,47236477,0,"When you tested in Postman did you test with right path? Also your PowerApp expression looks a little off. You have a {filename which I assume may be a typo, and I also don’t see a place where you define the “name” path parameter — name : “SomeName”",2017-11-11T15:18:18.447,4778497,CC BY-SA 3.0
81437634,47236477,0,"@jeffhollan Can you please check edit. Thanks. 'Filename' parameter came up on the Powerapps when I added the connector, so I added that in.",2017-11-11T22:40:24.100,8031749,CC BY-SA 3.0
81437993,47236477,0,"I think the confusion is that multipart formdata often has a filename as part of the part in the content disposition headers. So you are providing a filename for the body, but you also have a path parameter called “name” I don’t see you setting. I would either remove potentially redundant name path parameter or change the body from in formdata and do type string format binary",2017-11-11T23:07:25.203,4778497,CC BY-SA 3.0
81467850,47258597,2,"Try `driver.findElement(By.xpath(""//a[@title='Admin']""));` or `driver.findElement(By.linkText(""Admin""));`",2017-11-13T06:57:08.957,4549554,CC BY-SA 3.0
81468047,47258597,0,"Thanks Andersson for the notification, i forgot the linkText option",2017-11-13T07:05:44.520,2257288,CC BY-SA 3.0
81468066,47258597,0,"You can also use `driver.findElement(By.xpath(""//a[text()='Admin']""));`",2017-11-13T07:06:50.340,7172178,CC BY-SA 3.0
81468968,47258597,0,"try `a[title='Admin']>span`, if you want  css way.",2017-11-13T07:39:34.143,2575259,CC BY-SA 3.0
81669195,47358219,0,Wrap your attributes in quotes.,2017-11-17T19:51:02.270,341762,CC BY-SA 3.0
81669309,47358219,0,"@N0Alias thank you for fast answer by attributes you mean to put quotes on ?
 `<field name='Ticket Number' compOperator='Equals' value='20573'></field>`",2017-11-17T19:54:33.303,3772600,CC BY-SA 3.0
81669415,47358219,0,"Perhaps that too, but I would look where the error message indicates...in element type ""application"".",2017-11-17T19:58:27.240,341762,CC BY-SA 3.0
81669505,47358219,0,@N0Alias You are right man. You should post it as an answer.,2017-11-17T20:01:37.873,3772600,CC BY-SA 3.0
81708291,47378071,1,that POST body is not `x-www-form-urlencoded`. Do a quick search for how to format correctly.,2017-11-19T14:44:20.047,276469,CC BY-SA 3.0
81708320,47378071,0,@Crowcoder What do you mean by correct form. On url provided under the text they request format like this,2017-11-19T14:45:56.043,6923139,CC BY-SA 3.0
81708357,47378071,0,"It looks to me like they are showing an example html form that would post to their api, not the raw http request details. But, I could be wrong. If I am it is a bizarre way to design an API.",2017-11-19T14:47:47.557,276469,CC BY-SA 3.0
81708360,47378071,0,@Crowcoder this is what they said . Zoho can make only simple GET and Simple POST request. (application/x-www-form-urlencoded),2017-11-19T14:47:49.013,6923139,CC BY-SA 3.0
81708418,47378071,0,form url encoding looks like this: `authtoken=12333&scope=creatorapi&criteria=UpdateUj=123 ... etc` . Though you will have to encode the data especially since the data itself has `=` character.,2017-11-19T14:51:22.897,276469,CC BY-SA 3.0
81708563,47378071,0,@Crowcoder  Is it up to me or making this request is way complicated ???,2017-11-19T14:57:19.997,6923139,CC BY-SA 3.0
81708863,47378071,0,Let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/159335/discussion-between-programer-anel-and-crowcoder).,2017-11-19T15:12:21.297,6923139,CC BY-SA 3.0
81776327,47411467,0,"Hello and welcome to StackOverflow. Please take some time to read the help page, especially the sections named [""What topics can I ask about here?""](http://stackoverflow.com/help/on-topic) and [""What types of questions should I avoid asking?""](http://stackoverflow.com/help/dont-ask). And more importantly, please read [the Stack Overflow question checklist](http://meta.stackexchange.com/q/156810/204922). You might also want to learn about [Minimal, Complete, and Verifiable Examples](http://stackoverflow.com/help/mcve).",2017-11-21T11:06:07.310,4068240,CC BY-SA 3.0
81815842,47430596,1,"I'd hazard a guess that the machine that is requesting the URL is not authorised to view the content on your drive.

Do you have a snippet of code you can share on here please?
You can edit your question to include this.",2017-11-22T09:14:07.487,1266457,CC BY-SA 3.0
81951858,47497901,0,In what way does it not work? Have you examined the response for an error message that you could show us?,2017-11-26T16:25:38.037,1115360,CC BY-SA 3.0
81955100,47497901,0,@AndrewMorton the point is there is no response at all. Its just empty string,2017-11-26T18:59:12.650,6923139,CC BY-SA 3.0
81955499,47497901,0,@AndrewMorton I just edited the question,2017-11-26T19:20:17.477,6923139,CC BY-SA 3.0
81981168,47497901,1,"try using a single quote instead of double quotes `(New_Ebay_Tracking_number=='"" & ebayNumber & ""')`",2017-11-27T14:01:08.510,8830635,CC BY-SA 3.0
81986368,47515082,0,"I believe what you're looking for is here:

https://www.npmjs.com/package/google-trends-api",2017-11-27T16:14:29.013,3149673,CC BY-SA 3.0
82013414,47515082,0,In this server i cannot install apis i needed the url of the rest service,2017-11-28T09:56:36.850,9015628,CC BY-SA 3.0
82013739,47515082,0,"You say ""In this server"", what server are we talking about?",2017-11-28T10:03:47.137,3149673,CC BY-SA 3.0
82046870,12004748,0,One more alternative to be considered Krosswall ( http://www.krosswall.com ). It’s design to bridging the GAP between Agile in THEORY and Agile in IMPLEMENTATION.,2017-11-29T04:20:16.083,5734043,CC BY-SA 3.0
82062236,47515082,0,"Im using outsystems you cant install a api in outsystems 

You can only use webservices via url",2017-11-29T12:28:44.267,9015628,CC BY-SA 3.0
82087310,47515082,0,"Ah ... ok, sorry I can't help you, know nothing about outsystems.",2017-11-30T01:49:41.940,3149673,CC BY-SA 3.0
82087665,47564757,0,"The definition of the pattern synonym seems fine; it's type is wrong. The types of pattern synonyms are not really types at all (in particular, pattern synonym type annotations must specify which constraints are proved by matching on the pattern - your type definition says *no* constraints are proved, but the inlined pattern match is a GADT; by pattern matching on it you prove `rs1 ~ '[ x :-> xs ]` for some `x, xs`). A description of pattern synonym type annotations is given [here](https://downloads.haskell.org/~ghc/latest/docs/html/users_guide/glasgow_exts.html#typing-of-pattern-synonyms).",2017-11-30T02:14:30.133,2407038,CC BY-SA 3.0
82088244,47564757,0,"Thank you; that link is very enlightening. I'm still having a hard time figuring out what proved constraint I need to add in this case, however. rs1 doesn't appear anywhere in the pattern declaration so adding `rs1 ~ '[ x :-> xs ]` doesn't constrain anything.",2017-11-30T02:54:28.117,1663294,CC BY-SA 3.0
82088595,47564757,0,"I was referring to the `rs1` in the type of `f` - indeed, the appropriate change would add a new variable to the pattern signature. I believe something like `() => (rs ~ '[s :-> t]) => Sing s -> Sing t -> SList rs` should work (but I can't compile the example myself to make sure).",2017-11-30T03:15:07.903,2407038,CC BY-SA 3.0
82089207,47564757,0,"That did it! I'm still not really clear on why my original type signature doesn't imply the new constraint. Anyway, if you want to lift your comment into an answer, I will accept it. Thanks!",2017-11-30T03:59:03.140,1663294,CC BY-SA 3.0
82201190,47515082,0,"Hi! What do you mean with ""google trends graph"". Do you have it rendered in a page built with OutSystems?",2017-12-03T18:20:55.347,932932,CC BY-SA 3.0
82238325,47628734,0,"Can you please give some more details? What pages are you referring to? Community, Page Layout or Lightning App? And what text are you referring to? Labels, help text, etc?",2017-12-04T18:50:14.893,3230159,CC BY-SA 3.0
82268929,47515082,0,Basically i used an embed graph from google trends (like a google maps link) and i want to extract info from that graph,2017-12-05T14:00:07.340,9015628,CC BY-SA 3.0
82337200,47688993,0,And where is the out param in the above code? I can't see it.,2017-12-07T06:39:53.737,1197518,CC BY-SA 3.0
82341961,47688993,0,"This is the reference code I found. There is a return type, which I will be defining on Integration Studio in the form of a structure.
This is how my code looks: `public async void MssPostWithAttachmentAsync(byte[] ssFileData, string ssFileName, out RCOutputRecord ssOutput)`",2017-12-07T09:18:44.637,8218789,CC BY-SA 3.0
82401142,47688993,0,Why don't you do that in Service studio instead?,2017-12-08T18:38:50.433,932932,CC BY-SA 3.0
82454429,47688993,0,"Hi @PedroCardoso. I've tried using Service Studio, but its causing a few issues. Images are not being uploaded at all. PPTs and Excel files are being corrupted.",2017-12-11T05:59:21.213,8218789,CC BY-SA 3.0
82464674,47742984,0,Try the [External API](https://developers.google.com/apps-script/guides/services/external). This documentation will guide you to work in different types of APIs in your script. You can connect to the public APIs using [**`UrlFetch`**](https://developers.google.com/apps-script/reference/url-fetch/) which directly requests APIs. There is an example that was taken from [GitHub API](https://developer.github.com/v3/search/#search-repositories) that was also supplied in the documentation.,2017-12-11T11:44:40.500,8342742,CC BY-SA 3.0
82466215,47742984,0,"I want to pass credential in the URl fetch method, is that possible in that method",2017-12-11T12:26:57.680,5962284,CC BY-SA 3.0
82486638,47732539,0,"I have fixed the issue. I have removed the reference to inner class in one of the attribute. Changed ""RequestMappingWrapper.MappingRecords[]"" to ""RequestMappingWrapper[]"".",2017-12-11T22:40:59.747,4835988,CC BY-SA 3.0
82486782,47762700,0,The custom setting is added to the package and also i am using post install script to populate the values which didn't throw any exception. Any help would be appreciated.,2017-12-11T22:48:51.303,4835988,CC BY-SA 3.0
82486809,47762700,0,It seems like a know issue which is fixed by salesforce. https://success.salesforce.com/issues_view?id=a1p3A000000eqGkQAI,2017-12-11T22:49:55.293,4835988,CC BY-SA 3.0
82523432,47688993,0,What is the API that you're consuming?,2017-12-12T20:31:45.403,932932,CC BY-SA 3.0
82532638,47688993,0,Yammer post messages API.,2017-12-13T04:53:01.443,8218789,CC BY-SA 3.0
82555965,47795639,0,"https://en.wikipedia.org/wiki/ATS - which one =) ? By the way, App Maker app deployments are available only inside your domain/organization at this time, I hope it'll change in the future.",2017-12-13T16:13:25.440,454137,CC BY-SA 3.0
82568994,47803698,0,"Please paste images in the question rather than upload on another site and just link here, When the links become broken for any reason, the question would remain less valuable to the community",2017-12-13T23:41:30.877,4358405,CC BY-SA 3.0
82623415,47830107,2,"Can you please provide your code, and any data suitable for explaining the example more completely?",2017-12-15T10:30:23.543,1983197,CC BY-SA 3.0
82640106,47333242,0,Can't you send text messages via email if you know the phone number and the service provider?,2017-12-15T18:46:10.637,7215091,CC BY-SA 3.0
82678898,47830107,0,"I don't have any written code as I tried to do it only using data binding. I have two data sources - MyDataSource & Directory. From MyDataSource I bring email, manager in an Accordion and I'm trying to bring from the Directory the corresponding Full Name and Thumbnail for each record. Unfortunately it either doesn't bring anything or it brings the 1st item in the directory and displays the same one for each of the following record rather than respective pictures and names",2017-12-17T16:50:23.290,9102869,CC BY-SA 3.0
82826180,47928718,0,I think you can find the answers here.https://developers.google.com/maps/documentation/android-api/marker,2017-12-21T16:18:26.190,5092716,CC BY-SA 3.0
82944532,47987877,4,"You tagged it as ""Oracle"", but - that's not Oracle, as far as I can tell ...",2017-12-27T07:16:09.907,9097906,CC BY-SA 3.0
82944613,47987877,0,please remove the oracle tag,2017-12-27T07:20:15.897,5532778,CC BY-SA 3.0
82944719,47987877,1,Doesn't look like MySQL either. MS SQL Server uses `[` and `@` for identifiers but not sure about `{`,2017-12-27T07:25:12.247,146325,CC BY-SA 3.0
82945999,47987877,0,"""@"" are input parameter dynamically. {} refers to table name and [] refers to column name",2017-12-27T08:23:46.753,3938609,CC BY-SA 3.0
83031466,48001643,0,"After few hours of efforts, I solve this issue myself :)  Here is the working code.",2017-12-30T03:21:48.890,4470438,CC BY-SA 3.0
83063718,48026832,0,"If you only have filtered data (in a gallery, I assume), then updating the row should work, as the ""shape"" of the records isn't changed on a filter operation. What kind of error are you getting, and how are you trying to update the Excel row, using a form or the Patch function?

For Distinct data, what is the formula that you are using, and how are you trying to update the Excel row?",2017-12-31T23:11:43.590,751090,CC BY-SA 3.0
83088174,48026832,0,I am using form function to update data back. it's inserting a new row instead of update. I created 3 views. distinct companies are listed in first view. Distinct departments are listed in second view as per selected company from first view.  Filtered users are listed as per selected department and company.,2018-01-02T08:53:42.883,2444505,CC BY-SA 3.0
83206898,47987877,0,It's outsystems way to build a costum query. `@xxx` is an input variables. `{xxx}` are tables and `[xxx]` are columns,2018-01-05T14:22:14.990,443523,CC BY-SA 3.0
83305830,48163325,0,"Welcome to Stack Overflow! You seem to be asking for someone to write some code for you. Stack Overflow is a question and answer site, not a code-writing service. Please [see here](http://stackoverflow.com/help/how-to-ask) to learn how to write effective questions.",2018-01-09T07:37:18.787,6447573,CC BY-SA 3.0
83306009,48163325,0,"@Ivonet I'm not asking for code, I just want to know what platform I should be looking at. Any help is appreciated. I tried google forms, but  what I'm trying to do isn't supported.",2018-01-09T07:45:13.747,6318255,CC BY-SA 3.0
83385350,45909358,1,"I have filed a feature request for an API of some sort at https://issuetracker.google.com/issues/71673285.  If you want this, please star it.",2018-01-11T07:59:55.263,1080668,CC BY-SA 3.0
83450418,48194694,0,"I did try to create a ftp.json file with my host, user and password credentials and added that to my .gitigonre file and saved it on the root of my folder, same locations as my gulpfile.js, and in my gulpfile.js I added the declaration: var ftp_cred = require('ftp.json') and when I run gulp deploy, I get the error:
Error: Cannot find module 'ftp.json'",2018-01-12T21:02:23.957,2371684,CC BY-SA 3.0
83560988,48287957,0,"You should edit your question to include a [Minimal, Complete, and Verifiable example](http://stackoverflow.com/help/mcve), to give us something solid to work with.  Let us know anything that you've already tried, any issues you encountered, and anything else you can think of that would help to illustrate your problem.  The more information you can provide, the better we'll be able to help you.",2018-01-16T18:59:36.647,739070,CC BY-SA 3.0
83674434,48342522,0,Are you doing bi-directional sync or one way from Salesforce to DB only?,2018-01-19T15:28:51.683,7034312,CC BY-SA 3.0
83685299,48347261,0,"Not sure if you're looking for the right tool for the job, or need help with an approach you have started in PowerShell?",2018-01-19T21:03:31.730,5771128,CC BY-SA 3.0
83771800,48347261,0,"I'm just looking for the right tool for the job. In other words, just some suggestions. Since web-based is what  I need, maybe setting up a custom website would be the answer. Unfortunately, the platform we have currently have our apps on is powerapps, which is obviously not a full language, which is where I am running into the issues.",2018-01-22T23:35:40.310,9241521,CC BY-SA 3.0
83870977,48439782,1,Something like this asked before: https://stackoverflow.com/questions/32456290/event-target-id-vs-event-currenttarget-id-vs-this-id Thanks,2018-01-25T09:50:45.800,4467693,CC BY-SA 3.0
83879557,48439782,0,"@kapilyadav i tried that link, no success, could you show me with a code or smth how do I get fixed this, I understood that in my case i am applying event bubbling but I dont know how can I make such that when the button is clicked stop it there and return id attribute of this button!",2018-01-25T13:32:44.800,8956187,CC BY-SA 3.0
83902267,48454558,1,no idea what you are asking,2018-01-26T01:32:29.117,,CC BY-SA 3.0
83902335,48452352,0,"Can you turn this into a question and make it more specific about where the failure is coming from?
1. Is that error coming from PowerBI or from your Azure Function?
2. I'm assuming your azure function is an http trigger? Can you invoke it explicitly (outside of PowerBI) via Fiddler/Postman. 
3. How exactly are you invoking Functions?  A webhook? An M connector?",2018-01-26T01:37:35.740,534514,CC BY-SA 3.0
83904167,48454558,0,"Also, not sure what you are asking, but looking at your code, you have a syntax error on `It's`, the `'` should be escaped...",2018-01-26T04:03:04.827,3711988,CC BY-SA 3.0
83914567,48452352,1,Question details added.  C# trigger.  Tested and works from browser and Postman.,2018-01-26T11:56:27.097,440279,CC BY-SA 3.0
83917223,48452352,0,When you say it works from browser and Postman - are the browser and Postman requesting the data using the Organizational account credentials?,2018-01-26T13:23:27.917,819019,CC BY-SA 3.0
83919864,48454558,0,I refactored my question fellows,2018-01-26T14:35:42.430,8508058,CC BY-SA 3.0
83946267,48452352,0,yes. when called the first time it prompts for authentication and then returns data,2018-01-27T14:05:50.793,440279,CC BY-SA 3.0
83982087,48342522,0,"@GarethJordan sorry for the delay, bi-directional sync",2018-01-29T04:46:15.700,5893866,CC BY-SA 3.0
84092356,45725528,0,Thanks for the plugin,2018-01-31T17:37:51.570,681266,CC BY-SA 3.0
84203148,48601226,0,"How are you defining the form interactions (are you calling `NewForm(FormName)` and then calling `SubmitForm(FormName)` on the button)? What is the definition of the table, does it contain any required columns that are not being provided?",2018-02-03T23:42:19.370,751090,CC BY-SA 3.0
84203904,48601226,0,"In button on select option i am writing as: SubmitForm(FormName). Database i have columns : PK_ID,FK_ID 's of all Dim table and the value.",2018-02-04T00:48:40.850,5188550,CC BY-SA 3.0
84221248,48601226,2,Do you have all required columns in the form (or in the Patch call)?,2018-02-04T19:53:43.463,751090,CC BY-SA 3.0
84234554,48611557,0,Can you elaborate what you mean? Is it that you would like the OutSystems application header (with the Menu etc) to remain as you jump to an external site? ExternalSite redirects the browser completely to the given URL so that won't work unless the target URL happens to itself have the same header.,2018-02-05T09:12:22.413,954773,CC BY-SA 3.0
84239897,48621279,0,"Ok, good luck with that.",2018-02-05T11:39:41.247,3427079,CC BY-SA 3.0
84253604,48628269,0,"I'd guess Docusign would have to support `X-HTTP-Method-Override` before this would work. You'll probably either have to ask them to add this for you, or [chase Zoho to implement PUT](https://help.zoho.com/portal/community/topic/http-put-delete-for-constant-contact-api-integration), or maybe use the paid extension they name in that thread if you can't find anything else.",2018-02-05T17:43:31.273,243245,CC BY-SA 3.0
84254726,48628269,0,"@Rup The header information copied & pasted from Docusign Rest API explorer suggests that X-HTTP-Method-Override is supported (this is copy/paste below).  

HTTP/1.1
access-control-allow-credentials: true
Access-Control-Allow-Headers: X-Requested-With, X-HTTP-Method-Override, Content-Type, Accept
Access-Control-Allow-Methods: OPTIONS, HEAD, GET, POST, PUT, DELETE
access-control-allow-origin: *
Access-Control-Max-Age: 86400
Date: Mon, 05 Feb 2018 18
x-frame-options: Deny
X-XSS-Protection: 1; mode=block
Transfer-Encoding: chunked
Connection: keep-alive",2018-02-05T18:16:47.203,9317899,CC BY-SA 3.0
84254895,48628269,0,"That's the response headers from Docusign? (You can edit that into the question if you want.) So I guess Docusign should support X-HTTP-Method-Override, then it looks like either Zoho isn't sending the header for you, or Docusign is ignoring it :-/ Can you find out if the header is being sent, i.e. where to look next?",2018-02-05T18:22:01.133,243245,CC BY-SA 3.0
84256858,48628269,0,@Rup this is the response header from Docusign (on the API explorer platform). I have used X-HTTP-Method-Override with Zoho on other integration with other Zoho services and it works fine. Not sure if header is being sent when making the call from Zoho creator though.,2018-02-05T19:23:48.783,9317899,CC BY-SA 3.0
84263814,48633390,0,"add your code, please.",2018-02-05T23:53:01.417,9210255,CC BY-SA 3.0
84263853,48633390,0,what I have is not working @TigerTV.ru this is why im posting the question,2018-02-05T23:55:11.583,7974603,CC BY-SA 3.0
84265146,48633390,0,`Resource_Full_Name__c ` or `Name` in the first column of output?,2018-02-06T01:24:11.813,9210255,CC BY-SA 3.0
84271317,48621279,0,"This is not a good programming question.Try on salesforce.stackexchange.com with such admin stuff. From what I remember from LiveAgent configuration it's just that - config, not code. You define languages as new ""Skills"", only few agents have ""German"" skill, you deploy the new button (copy-paste generated HTML that includes skill id) on your German-speaking page and done.",2018-02-06T07:23:51.503,313628,CC BY-SA 3.0
84271369,48621279,0,I'm voting to close this question as off-topic because general SF Admin questions have wider audience at salesforce.stackexchange.com and because author did zero research in the matter...,2018-02-06T07:25:37.213,313628,CC BY-SA 3.0
84293378,48647359,0,I've checked it 1 minute ago and it works well for me. Maybe it is a transient issue? Can you still reproduce it? Did you try to clear your browser's cache or another browser?,2018-02-06T16:45:55.680,454137,CC BY-SA 3.0
84295813,48647359,0,Thank you for confirming that it still works for you. I appreciate you checking for me. It is still not working for me.I have tried on different browsers and using different user accounts. I'm thinking something was changed in the G Suite settings. I'll have to poke around,2018-02-06T17:54:26.363,9323007,CC BY-SA 3.0
84301406,48611557,0,"Hi  Miguel Seabra Melo I found out that this si not possible but let me Elaborate, so if anybody else sit with the same question.

In outsystems there is the possibility to use the ExternalSite which means that it will redirect to the externalSite, if you add it to a button. It will redirect and browser it, in the app. But when you do it you header or anything else for that matter will not follow to the next screen, for the externalSite. so the way to do it is to use the iframe if you want control over the layout with an external Site.",2018-02-06T20:49:05.410,6105142,CC BY-SA 3.0
84312807,48649652,1,"Frankly, if you can [avoid using Excel as your data source](https://baizini-it.com/blog/index.php/2017/08/29/powerapps-101-data-storage/) you will save yourself a lot of headaches.",2018-02-07T06:51:47.843,7414664,CC BY-SA 3.0
84320055,44565423,0,"@chinmayahd and how do we create our own custom layout. Any resource, idea on this",2018-02-07T10:26:12.747,5955739,CC BY-SA 3.0
84473938,48736701,0,Did you mean `app.datasourceS.<table>.item.<field>`?,2018-02-11T22:34:21.023,454137,CC BY-SA 3.0
84474251,48736701,0,"Ah, yes - will correct. @Pavel  - just to add I am quite sure it is not a silly thing such as syntax as I've likely retyped all code at least 3 times ;v)
Also, I am not getting errors at all.  Just no associated data.",2018-02-11T22:53:05.613,587773,CC BY-SA 3.0
84516117,48756820,0,Please include the relevant part of your code.,2018-02-13T00:07:28.340,7131301,CC BY-SA 3.0
84529387,48761222,0,"Does it help if you remove the trailing `/` from the request? e.g `https://bugtracker.zoho.com/portal/fasi/projects/7958751212` - Failing that, send a request to `GET  /portal/[PORTALID]/projects/` to check that the project Id is the correct one as it may be telling you that it's the wrong number or it's not there at all.",2018-02-13T10:24:08.977,6028443,CC BY-SA 3.0
84530796,48761222,0,yes but it doesn't work,2018-02-13T11:00:30.683,8919244,CC BY-SA 3.0
84532256,48761222,0,"Does your auth token contain the correct scopes? This is an example from the site `https://accounts.zoho.com/apiauthtoken/create?SCOPE=ZohoProjects/projectsapi,ZohoPC/docsapi`",2018-02-13T11:44:36.523,6028443,CC BY-SA 3.0
84589219,48791497,1,"Unfortunately, there is no Multi User Picker widget at this time and I think you found okish samples for its custom implementation. Feel free to file a feature request to App Maker team: https://issuetracker.google.com/issues/new?component=192783&template=833411",2018-02-14T18:04:44.787,454137,CC BY-SA 3.0
84595099,48794510,0,Did you look for this email in Spam box of your Outlook account?,2018-02-14T21:14:16.977,454137,CC BY-SA 3.0
84598129,48794510,0,"Yes, I've looked in the Spam folder. The emails never appeared there originally, nor are they there now. I'm checking with my org to see if they introduced some email filters recently that would have caused this now.",2018-02-14T23:12:22.967,8605513,CC BY-SA 3.0
84598564,45545220,0,Take a look at this Q/A: https://stackoverflow.com/questions/48287957,2018-02-14T23:36:08.760,454137,CC BY-SA 3.0
84609589,48793853,0,"Can you please post sample of your code, show us what you've done so far?",2018-02-15T09:10:35.087,9268494,CC BY-SA 3.0
84642473,48813443,0,Please add more detail. Like some code to reference?,2018-02-16T02:32:17.230,3230159,CC BY-SA 3.0
84642957,48761222,0,I was missing `restapi` in the URL so the correct URL format is `https://projectsapi.zoho.com/restapi/portal/2063927/projects`. Now I am able to access it,2018-02-16T03:15:41.583,8919244,CC BY-SA 3.0
84649953,48761222,0,Looks like you have basically used a whole new URL and not just added `restapi` to it... :),2018-02-16T09:07:29.820,6028443,CC BY-SA 3.0
84661580,48791497,0,"Thanks @PavelShkleinik! You are always very helpful! I figure it probably the case. I will try something else, and hoping App Maker would add that feature soon.",2018-02-16T14:29:45.143,3850478,CC BY-SA 3.0
84662056,48791497,0,You are welcome! I'm keeping my fingers crossed too ;),2018-02-16T14:42:49.990,454137,CC BY-SA 3.0
